, 股票代號, 股票名稱, 發行股數, 收盤價, 市值(佰萬元),類型,yahooid
307,4908,前鼎光電,7.8216907,28.75,2248,two,4908.two
227,3713,新晶投控,7.809,42,3279,two,3713.two
301,4745,合富-KY,7.7449547,29.7,2300,two,4745.two
282,1599,宏佳騰,7.7131764,31.95,2464,two,1599.two
451,1336,台翰,7.7098419,19,1464,two,1336.two
662,4513,福裕事業,7.68803,8.44,648,two,4513.two
211,4528,江興鍛壓,7.6514268,44.15,3378,two,4528.two
330,4527,方土霖,7.615237,28.1,2139,two,4527.two
40,3218,大學光學,7.6123,259,19715,two,3218.two
257,6227,茂綸,7.6111786,37.9,2884,two,6227.two
14,3529,力旺電子,7.6056117,562,42743,two,3529.two
767,8291,尚茂,7.6024,3.35,254,two,8291.two
260,3234,光環,7.5988692,37.85,2876,two,3234.two
39,3680,家登,7.5984511,262,19907,two,3680.two
353,4535,至興精機,7.566174,26.5,2005,two,4535.two
395,6171,亞銳士,7.5351921,23.4,1763,two,6171.two
164,3163,波若威,7.5286899,59.9,4509,two,3163.two
539,4716,大立,7.5171561,14.5,1089,two,4716.two
483,8107,大億金茂,7.5,17.75,1331,two,8107.two
505,5353,台林電通,7.5,16.55,1241,two,5353.two
172,4721,美琪瑪,7.4986304,56.7,4251,two,4721.two
124,9951,皇田工業,7.49,79.5,5954,two,9951.two
365,3325,旭品,7.4634579,25.85,1929,two,3325.two
406,4173,久裕,7.4574355,23.05,1718,two,4173.two
290,6179,亞通利大,7.4146731,32.1,2380,two,6179.two
156,3388,崇越電通,7.4061,64.2,4754,two,3388.two
474,3663,鑫科,7.3498057,18.55,1363,two,3663.two
525,5481,新華,7.3402891,15.75,1156,two,5481.two
125,6138,茂達電子,7.305,79.7,5822,two,6138.two
331,3402,漢科,7.3047692,29.2,2132,two,3402.two
128,3526,凡甲科技,7.2915808,77.6,5658,two,3526.two
155,8109,博大科技,7.2609404,65.5,4755,two,8109.two
148,4126,太平洋醫,7.26,69.1,5016,two,4126.two
634,3522,御頂,7.26,10.45,758,two,3522.two
195,4974,亞泰,7.2500104,51.8,3755,two,4974.two
673,8176,智捷,7.25,8.58,622,two,8176.two
517,8937,合騏,7.24788,16.45,1192,two,8937.two
403,6609,瀧澤科技,7.2456246,23.9,1731,two,6609.two
575,4702,中美實,7.23332,13.35,965,two,4702.two
484,6270,倍微科技,7.2145759,18.45,1331,two,6270.two
439,1742,台蠟,7.155,21.4,1531,two,1742.two
668,4712,南璋,7.1516827,8.9,636,two,4712.two
63,6462,神盾,7.1378754,156.5,11170,two,6462.two
627,5464,霖宏科技,7.107149,11.05,785,two,5464.two
613,6122,擎邦國際,7.0790961,11.85,838,two,6122.two
506,8054,安國國際,7.0717886,17.5,1237,two,8054.two
149,3483,力致科技,7.0522439,70.2,4950,two,3483.two
11,3293,鈊象電子,7.045039,760,53542,two,3293.two
432,5703,亞都麗緻,7.0239594,22.5,1580,two,5703.two
26,6561,是方,7.0224881,368,25842,two,6561.two
207,3479,安勤,7.0194164,49.8,3495,two,3479.two
606,3354,律勝,7.0112426,12.25,858,two,3354.two
398,4303,信立,7,25.1,1757,two,4303.two
495,6275,元山科技,6.9786925,18.15,1266,two,6275.two
261,3484,崧騰,6.9736557,41.2,2873,two,3484.two
656,3276,宇環科技,6.9712666,9.6,669,two,3276.two
354,3689,湧德,6.9675807,28.7,1999,two,3689.two
596,2064,晉椿,6.963,13,905,two,2064.two
74,4107,邦特生技,6.9298336,141,9771,two,4107.two
23,3152,璟德電子,6.90162,398,27468,two,3152.two
516,4109,加捷生醫,6.8936681,17.35,1196,two,4109.two
567,3360,尚立,6.8707054,14.45,992,two,3360.two
348,8068,全達國際,6.8659992,29.8,2046,two,8068.two
531,8040,九暘,6.8546074,16.35,1120,two,8040.two
637,6160,欣技資訊,6.848912,11,753,two,6160.two
498,3615,安可光電,6.8466976,18.35,1256,two,3615.two
626,8289,泰藝電子,6.8333765,11.5,785,two,8289.two
774,2724,富驛-KY,6.817229,3.25,221,two,2724.two
435,3594,磐儀,6.787389,23.05,1564,two,3594.two
118,3228,金麗科,6.7792705,94,6372,two,3228.two
499,4541,晟田,6.7647068,18.55,1254,two,4541.two
585,3390,旭軟電子,6.7505059,13.95,941,two,3390.two
51,6803,崑鼎投控,6.7316539,214,14405,two,6803.two
183,8084,巨虹電子,6.7094433,59.9,4018,two,8084.two
126,4953,緯軟,6.6708323,86.4,5763,two,4953.two
436,3171,新洲全球,6.6703515,23.4,1560,two,3171.two
163,3540,曜越,6.6613044,68.2,4543,two,3540.two
175,6499,益安,6.6495159,63,4189,two,6499.two
671,4198,欣大健康,6.554,9.55,625,two,4198.two
367,3141,晶宏,6.5517496,29.3,1919,two,3141.two
527,5455,昇益,6.5501813,17.45,1143,two,5455.two
325,6217,中國探針,6.5406435,33.55,2194,two,6217.two
412,5601,台聯貨櫃,6.48,25.8,1671,two,5601.two
298,3259,鑫創科技,6.4687642,35.6,2302,two,3259.two
196,3226,至寶光電,6.4430573,58,3736,two,3226.two
519,6218,豪勉科技,6.4262,18.5,1188,two,6218.two
704,8093,保銳科技,6.4208493,8.56,549,two,8093.two
229,3498,陽程,6.4173008,50.9,3266,two,3498.two
566,5102,富強輪胎,6.4085067,15.5,993,two,5102.two
422,4523,永彰機電,6.4,25.5,1632,two,4523.two
61,3691,碩禾,6.3675036,181,11525,two,3691.two
460,4973,廣穎,6.3505833,22.15,1406,two,4973.two
541,8034,榮群電訊,6.2873725,17.2,1081,two,8034.two
464,4931,新盛力,6.2658761,22.15,1387,two,4931.two
216,5403,中菲,6.2630041,53.5,3350,two,5403.two
191,6263,普萊德,6.2500964,61.4,3837,two,6263.two
144,3587,閎康科技,6.2313157,82.9,5165,two,3587.two
674,5210,寶碩,6.2177779,10,621,two,5210.two
628,6199,天品,6.1760018,12.65,781,two,6199.two
370,4153,鈺緯,6.1759089,30.8,1902,two,4153.two
247,3455,由田新技,6.146875,49.4,3036,two,3455.two
297,3317,尼克森,6.125155,37.8,2315,two,3317.two
649,5460,同協電子,6.122723,11.25,688,two,5460.two
486,3531,先益電子,6.1175011,21.75,1330,two,3531.two
618,4711,永純,6.1056,13.4,818,two,4711.two
454,8088,品安科技,6.0921749,23.85,1452,two,8088.two
645,3466,致振企業,6.0887573,11.7,712,two,3466.two
180,3491,昇達科技,6.0871862,68,4139,two,3491.two
357,5015,華祺工業,6.0639189,32.7,1982,two,5015.two
512,8476,台境,6.0510337,20.05,1213,two,8476.two
693,6247,淇譽電子,6.0321,9.42,568,two,6247.two
274,5520,力泰建設,6.0315245,43.6,2629,two,5520.two
153,6438,迅得,6.03,79.5,4793,two,6438.two
181,3548,兆利科技,6.0121398,68.5,4118,two,3548.two
528,3089,元炬,6.0113314,18.95,1139,two,3089.two
204,5312,寶島科,6.0059898,59.4,3567,two,5312.two
661,8401,白紗科技,6.004168,10.85,651,two,8401.two
150,4416,三圓建設,6.0015612,82.4,4945,two,4416.two
355,6194,育富電子,6,33.25,1995,two,6194.two
748,5314,世紀民生,6,6.01,360,two,5314.two
319,8038,長園科,5.981419,36.85,2204,two,8038.two
236,3556,禾瑞亞,5.9468675,53.4,3175,two,3556.two
632,6109,亞元科技,5.9400414,12.9,766,two,6109.two
459,3564,其陽,5.91231,24.15,1427,two,3564.two
600,5202,力新國際,5.9094,15,886,two,5202.two
543,3114,好德科技,5.908,18.25,1078,two,3114.two
310,4803,VHQ-KY,5.9069231,37.9,2238,two,4803.two
314,6123,上奇科技,5.903743,37.75,2228,two,6123.two
267,3213,茂訊電腦,5.8685547,46.4,2723,two,3213.two
648,2061,風青,5.8660947,11.8,692,two,2061.two
463,4561,健椿,5.8521619,23.8,1392,two,4561.two
170,6111,大宇資訊,5.8135465,74,4302,two,6111.two
256,3224,三顧,5.8016045,50,2900,two,3224.two
537,3191,和進電子,5.7194761,19.2,1098,two,3191.two
743,6103,合邦電子,5.7084974,7.11,405,two,6103.two
407,3490,單井,5.7006435,30,1710,two,3490.two
479,4111,濟生,5.6982985,23.7,1350,two,4111.two
598,4543,萬在,5.697,15.7,894,two,4543.two
252,3551,世禾科技,5.677489,52,2952,two,3551.two
166,2640,大車隊,5.6442815,78.6,4436,two,2640.two
581,5272,笙科,5.6424118,16.85,950,two,5272.two
258,8089,康全電訊,5.6381627,51.1,2881,two,8089.two
485,4430,耀億,5.6273609,23.65,1330,two,4430.two
623,3284,太普高,5.596179,14.3,800,two,3284.two
133,5263,智崴,5.574741,100,5574,two,5263.two
351,4911,德英,5.566,36.45,2028,two,4911.two
510,6151,晉倫科技,5.52573,22.3,1232,two,6151.two
396,4305,世坤塑膠,5.5014,32,1760,two,4305.two
226,6664,群翊,5.5,59.7,3283,two,6664.two
697,3499,環天科技,5.4970596,10.2,560,two,3499.two
397,4563,百德,5.495,32,1758,two,4563.two
699,8421,旭源,5.481714,10.2,559,two,8421.two
603,2916,滿心企業,5.4626878,15.95,871,two,2916.two
208,4728,雙美,5.4463,64,3485,two,4728.two
69,5536,聖暉,5.4186742,189.5,10268,two,5536.two
409,3206,志豐電子,5.3916621,31.4,1692,two,3206.two
243,3272,東碩,5.370166,57.1,3066,two,3272.two
418,3537,堡達,5.3564742,30.75,1647,two,3537.two
546,4188,安克,5.32214,20.15,1072,two,4188.two
162,6469,大樹,5.3065886,85.7,4547,two,6469.two
140,8446,華研,5.2914405,100,5291,two,8446.two
448,8048,德勝科技,5.2886938,27.9,1475,two,8048.two
431,3577,泓格科技,5.2864177,30.1,1591,two,3577.two
429,6158,禾昌興業,5.2669488,30.55,1609,two,6158.two
488,4161,聿新科,5.2659736,25.15,1324,two,4161.two
360,8433,弘帆,5.20816,37.75,1966,two,8433.two
733,4406,新昕纖維,5.1912,8.57,444,two,4406.two
685,8071,能率網通,5.1854283,11.4,591,two,8071.two
536,8032,光菱電子,5.18103,21.3,1103,two,8032.two
248,3541,西柏科技,5.1787142,58.3,3019,two,3541.two
655,1570,力肯實業,5.1500839,13,669,two,1570.two
502,8450,霹靂,5.1309947,24.4,1251,two,8450.two
701,3664,安瑞-KY,5.1098332,10.8,551,two,3664.two
329,6221,晉泰科技,5.1032422,42,2143,two,6221.two
577,3581,博磊,5.1006,18.85,961,two,3581.two
509,8420,明揚,5.099,24.2,1233,two,8420.two
453,8928,鉅明,5.0854015,28.75,1462,two,8928.two
279,4502,健信科技,5.0750686,51.1,2593,two,4502.two
347,8171,天宇,5.072323,40.35,2046,two,8171.two
593,3306,鼎天國際,5.0607702,18.1,915,two,3306.two
630,3516,亞帝歐,5.0590216,15.3,774,two,3516.two
620,4432,銘旺實,5.0589,16,809,two,4432.two
533,8929,富堡工業,5.0580862,22,1112,two,8929.two
635,4538,大詠城,5.0456,15,756,two,4538.two
52,1565,精華光學,5.0416516,268,13511,two,1565.two
669,8426,紅木-KY,5.02425,12.65,635,two,8426.two
188,1580,新麥,5.0230242,77,3867,two,1580.two
452,3310,佳穎精密,5.0225269,29.15,1464,two,3310.two
611,3252,海灣,5.0195754,16.9,848,two,3252.two
726,6113,亞矽科技,5.00471,9.22,461,two,6113.two
678,6174,安碁科技,5,12.2,610,two,6174.two
556,5398,慕康生醫,4.995046,20.5,1023,two,5398.two
129,8155,博智,4.9756,113,5622,two,8155.two
379,1784,訊聯,4.9626924,36.85,1828,two,1784.two
457,5016,松和工業,4.9622076,29,1439,two,5016.two
639,5310,天剛資訊,4.9601237,14.8,734,two,5310.two
380,3169,亞信電子,4.9581585,36.55,1812,two,3169.two
161,3558,神準,4.9060881,93.2,4572,two,3558.two
677,2736,高野,4.8992383,12.5,612,two,2736.two
18,6732,昇佳電子,4.8912618,731,35755,two,6732.two
622,3520,華盈,4.8846778,16.4,801,two,3520.two
592,8932,宏大,4.88,18.8,917,two,8932.two
382,3666,光耀,4.85146,37.1,1799,two,3666.two
746,4131,晶宇生技,4.8291934,7.71,372,two,4131.two
158,4163,鐿鈦,4.8290143,97.7,4717,two,4163.two
419,3332,幸康電子,4.8104246,34.2,1645,two,3332.two
745,4609,唐鋒實業,4.794682,7.83,375,two,4609.two
91,8437,大地-KY,4.785107,175,8373,two,8437.two
730,5345,天揚,4.75,9.43,447,two,5345.two
521,1781,合世生醫,4.7407605,24.9,1180,two,1781.two
202,2926,誠品生活,4.738965,75.6,3582,two,2926.two
491,2928,紅馬-KY,4.7301154,27.2,1286,two,2928.two
440,4744,皇將,4.7196897,32.3,1524,two,4744.two
340,3438,類比科,4.7165815,44.4,2094,two,3438.two
456,1595,川寶,4.7148134,30.55,1440,two,1595.two
587,3652,精聯電子,4.70975,19.8,932,two,3652.two
680,9949,琉園,4.703336,12.9,606,two,9949.two
601,6148,驊宏資通,4.7,18.55,871,two,6148.two
529,5230,雷笛克光學,4.6955824,24.15,1133,two,5230.two
428,6292,迅德興業,4.6900712,34.35,1611,two,6292.two
343,4433,興采,4.6743436,44.25,2068,two,4433.two
724,3521,鴻翊,4.6730575,10,467,two,3521.two
478,6496,科懋,4.6667,29,1353,two,6496.two
597,1813,寶利徠,4.663551,19.25,897,two,1813.two
663,8921,沈氏印刷,4.6592159,13.8,642,two,8921.two
311,8284,三竹,4.6342,48.3,2238,two,8284.two
696,4530,宏易,4.6172276,12.2,563,two,4530.two
363,6195,詩肯,4.6133227,42.1,1942,two,6195.two
765,4402,福大材料,4.599183,5.69,261,two,4402.two
224,3546,宇峻奧汀,4.5883379,71.9,3299,two,3546.two
717,4950,牧東,4.5779,10.75,492,two,4950.two
708,4127,天良,4.576,11.7,535,two,4127.two
242,8091,翔名科技,4.5169114,68.2,3080,two,8091.two
739,8024,佑華微電,4.51601,9.44,426,two,8024.two
742,2067,嘉鋼,4.5138177,9.05,408,two,2067.two
338,3178,公準,4.505,46.65,2101,two,3178.two
266,6523,達爾膚,4.5047625,61.9,2788,two,6523.two
387,3628,盈正,4.5,39.65,1784,two,3628.two
468,2063,世鎧精密,4.5,30.6,1377,two,2063.two
469,5245,智晶,4.499,30.5,1372,two,5245.two
219,2754,亞洲藏壽司,4.498,74.2,3337,two,2754.two
285,6150,撼訊科技,4.4852646,54.3,2435,two,6150.two
475,4116,明基醫,4.4566,30.5,1359,two,4116.two
241,8431,匯鑽科,4.4455482,69.3,3080,two,8431.two
186,3527,聚積,4.4445125,89.4,3973,two,3527.two
220,3675,德微,4.442825,74.5,3309,two,3675.two
609,3285,微端,4.4109324,19.35,853,two,3285.two
447,3287,廣寰科,4.3970483,33.6,1477,two,3287.two
571,6114,久威國際,4.3911937,22.35,981,two,6114.two
732,3207,耀勝電子,4.3770341,10.2,446,two,3207.two
672,3115,寶島極光,4.36976,14.3,624,two,3115.two
376,6425,易發,4.3446,42.6,1850,two,6425.two
177,3373,熱映光電,4.3289801,96,4155,two,3373.two
740,3339,泰谷光電,4.3281649,9.73,421,two,3339.two
665,4804,大略-KY,4.324792,14.8,640,two,4804.two
245,5223,安力-KY,4.32477,70.6,3053,two,5223.two
588,2718,晶悅,4.2576,21.8,928,two,2718.two
83,5287,數字,4.25755,207.5,8834,two,5287.two
308,4139,馬光-KY,4.2549911,52.8,2246,two,4139.two
99,3611,鼎翰科技,4.247694,179.5,7624,two,3611.two
239,4549,桓達,4.2383685,73.3,3106,two,4549.two
591,5011,久陽精密,4.2379254,21.75,921,two,5011.two
548,4102,永日化工,4.2373443,25.15,1065,two,4102.two
568,2221,大甲,4.2325,23.45,992,two,2221.two
383,2065,世豐,4.2095612,42.75,1799,two,2065.two
339,6542,隆中,4.200063,50,2100,two,6542.two
705,3128,昇銳電子,4.2,12.95,543,two,3128.two
749,4806,昇華,4.1974185,8.44,354,two,4806.two
443,4556,旭然,4.1884,36.15,1514,two,4556.two
410,4995,晶達,4.1787036,40.15,1677,two,4995.two
725,8047,星雲電腦,4.1666343,11.2,466,two,8047.two
75,6472,保瑞,4.1627249,233,9699,two,6472.two
375,5493,三聯科技,4.1608815,44.65,1857,two,5493.two
85,6679,鈺太,4.1273335,213,8791,two,6679.two
719,3632,研勤科技,4.0889738,11.7,478,two,3632.two
167,2732,六角,4.0689473,109,4435,two,2732.two
127,4171,瑞基,4.059,140.5,5702,two,4171.two
682,6222,上揚科技,4.0588878,14.85,602,two,6222.two
564,4420,光明,4.0455,24.65,997,two,4420.two
580,3441,聯一光,4.003992,23.8,952,two,3441.two
702,2230,泰茂,3.9913194,13.8,550,two,2230.two
288,6667,信紘科,3.9778878,60.2,2394,two,6667.two
538,4972,湯石照明,3.9672303,27.5,1090,two,4972.two
426,5220,萬達光電,3.9667,40.75,1616,two,5220.two
707,5276,達輝-KY,3.95,13.65,539,two,5276.two
413,3580,友威科,3.9470657,42.3,1669,two,3580.two
570,6485,點序,3.9383508,25,984,two,6485.two
615,3646,艾恩特,3.9297371,21.25,835,two,3646.two
666,4503,金雨企業,3.9263326,16.3,639,two,4503.two
199,4580,捷流閥業,3.9132,94,3678,two,4580.two
480,3444,利機企業,3.9114586,34.45,1347,two,3444.two
762,3085,新零售,3.9038577,7.15,279,two,3085.two
492,5704,老爺知,3.8861658,33,1282,two,5704.two
756,8092,建暐精密,3.8850616,7.8,303,two,8092.two
250,6516,勤崴國際,3.8589829,77.5,2990,two,6516.two
189,6426,統新,3.8509,100,3850,two,6426.two
394,3693,營邦,3.8490694,45.9,1766,two,3693.two
115,6441,廣錠,3.8429376,174.5,6705,two,6441.two
291,8432,東生華,3.839814,61.7,2369,two,8432.two
599,6140,訊達電腦,3.8367906,23.2,890,two,6140.two
721,3122,笙泉,3.8299934,12.45,476,two,3122.two
694,5516,雙喜,3.8295,14.8,566,two,5516.two
695,6144,得利影視,3.8273701,14.75,564,two,6144.two
755,2719,燦星旅,3.82721,8.02,306,two,2719.two
271,6577,勁豐,3.825487,70.3,2689,two,6577.two
209,6231,系微,3.8043488,91,3461,two,6231.two
736,3379,彬台,3.8041748,11.5,437,two,3379.two
607,5291,邑昇,3.8022917,22.55,857,two,5291.two
642,8440,綠電,3.8000225,18.95,720,two,8440.two
614,4550,長佳,3.7838783,22.15,838,two,4550.two
131,4735,豪展,3.7778758,148.5,5610,two,4735.two
350,8489,三貝德,3.7752414,53.9,2034,two,8489.two
152,1268,漢來美食,3.772373,127.5,4809,two,1268.two
778,6404,通訊-KY,3.7368,4.95,184,two,6404.two
109,6538,倉和,3.7269,186,6932,two,6538.two
727,4924,欣厚-KY,3.7164409,12.3,457,two,4924.two
576,5281,大峽谷-KY,3.701,26,962,two,5281.two
761,6228,全譜科技,3.7,7.61,281,two,6228.two
269,6486,互動,3.6944,73.5,2715,two,6486.two
178,1788,杏昌生技,3.6886259,112.5,4149,two,1788.two
728,3297,杭特電子,3.6839445,12.35,454,two,3297.two
718,1258,其祥-KY,3.6819791,13.1,482,two,1258.two
438,8410,森田印刷,3.65892,42,1536,two,8410.two
667,3232,昱捷,3.6567865,17.5,639,two,3232.two
312,2726,雅茗-KY,3.6563786,61.1,2234,two,2726.two
386,4971,IET-KY,3.6518143,49,1789,two,4971.two
374,2066,世德,3.650287,50.9,1857,two,2066.two
490,3093,台灣港建,3.6288894,35.8,1299,two,3093.two
381,8424,惠普,3.6054368,50.2,1809,two,8424.two
780,4304,勝昱科技,3.6038065,4.2,151,two,4304.two
415,2235,謚源,3.5878,46,1650,two,2235.two
612,2070,精湛,3.57828,23.65,846,two,2070.two
401,6532,瑞耘,3.5769857,48.9,1749,two,6532.two
337,5543,桓鼎-KY,3.5699996,59,2106,two,5543.two
641,6229,研通科技,3.56407,20.45,728,two,6229.two
306,6417,韋僑,3.5614,63.5,2261,two,6417.two
714,4419,元勝,3.5578917,14.1,501,two,4419.two
532,3555,重鵬,3.555,31.5,1119,two,3555.two
703,3492,長盛,3.55316,15.5,550,two,3492.two
286,6629,泰金-KY,3.553,67.8,2408,two,6629.two
738,5251,天鉞電,3.5444977,12.2,432,two,5251.two
193,5299,杰力,3.5228981,107.5,3787,two,5299.two
654,3597,映興,3.514615,19.05,669,two,3597.two
114,8083,瑞穎,3.5133193,193,6780,two,8083.two
466,6210,慶生電子,3.5048,39.55,1386,two,6210.two
333,1240,茂生農經,3.50097,60.6,2121,two,1240.two
470,3219,倚強股份,3.4983968,39.2,1371,two,3219.two
504,5321,友銓電子,3.4973195,35.5,1241,two,5321.two
424,5212,凌網科技,3.4633,46.9,1624,two,5212.two
711,6418,詠昇,3.4522,14.75,509,two,6418.two
709,3642,駿熠電,3.4368642,15.3,525,two,3642.two
553,4429,聚紡,3.435,30,1030,two,4429.two
13,5274,信驊,3.4320034,1290,44272,two,5274.two
608,3567,逸昌,3.4127,25.05,854,two,3567.two
676,8906,花王企業,3.403737,18.05,614,two,8906.two
573,3147,大綜,3.4006099,28.55,970,two,3147.two
165,6613,朋億,3.3928,132.5,4495,two,6613.two
689,6530,創威,3.375,17.3,583,two,6530.two
358,6612,奈米醫材,3.37319,58.7,1980,two,6612.two
98,5474,聰泰科技,3.3729787,227.5,7673,two,5474.two
92,1264,德麥,3.369597,246,8289,two,1264.two
579,9960,邁達康,3.35925,28.4,954,two,9960.two
392,8342,益張,3.3536692,52.9,1774,two,8342.two
692,3268,海德威,3.3426272,17,568,two,3268.two
217,6435,大中,3.3313,100.5,3347,two,6435.two
427,6654,天正國際,3.326272,48.45,1611,two,6654.two
651,1591,駿吉-KY,3.3164807,20.45,678,two,1591.two
557,6649,台生材,3.3,31,1023,two,6649.two
554,6465,威潤,3.2974301,31.2,1028,two,6465.two
552,2937,集雅社,3.286,31.4,1031,two,2937.two
586,4741,泓瀚,3.2841584,28.5,935,two,4741.two
636,2924,東凌-KY,3.2805174,23,754,two,2924.two
29,6510,精測,3.2789022,697,22853,two,6510.two
540,3205,佰研生化,3.2772631,33.2,1088,two,3205.two
411,6470,宇智,3.26941,51.2,1673,two,6470.two
657,3672,康聯訊,3.2668375,20.45,668,two,3672.two
414,4905,台聯電訊,3.2640265,50.7,1654,two,4905.two
583,3118,進階,3.245286,29.1,944,two,3118.two
321,1259,安心,3.23895,68,2202,two,1259.two
280,3629,地心引力,3.2202455,80,2576,two,3629.two
171,3465,進泰電子,3.2160335,133,4277,two,3465.two
729,2743,山富,3.20317,14,448,two,2743.two
722,5211,蒙恬科技,3.2024727,14.7,470,two,5211.two
361,1593,祺驊,3.1948455,61.3,1958,two,1593.two
434,8435,鉅邁,3.170045,49.6,1572,two,8435.two
759,6236,康呈,3.1654039,9.4,297,two,6236.two
327,4175,杏一,3.1612375,68.6,2168,two,4175.two
545,6494,九齊,3.155969,34,1073,two,6494.two
589,6276,安鈦克,3.149,29.35,924,two,6276.two
679,4767,誠泰科技,3.1415,19.35,607,two,4767.two
523,6642,富致,3.1399662,37,1161,two,6642.two
78,6643,M31,3.1318,302.5,9473,two,6643.two
706,4413,飛寶企業,3.1314689,17.35,543,two,4413.two
690,6246,臺龍電子,3.0757145,18.8,578,two,6246.two
561,3609,東林科技,3.0679387,33,1012,two,3609.two
633,6248,沛波,3.0675184,24.9,763,two,6248.two
551,5201,凱衛資訊,3.06746,34.1,1046,two,5201.two
296,4760,勤凱,3.06,75.8,2319,two,4760.two
520,8147,正淩,3.0527656,38.85,1185,two,8147.two
524,8941,關中,3.0410497,38.2,1161,two,8941.two
731,8923,時報出版,3.03758,14.7,446,two,8923.two
336,4568,科際精密,3.03265,69.5,2107,two,4568.two
752,2734,易飛網,3.025976,10.7,323,two,2734.two
433,8066,來思達,3.0152304,52.3,1576,two,8066.two
700,6578,達邦蛋白,3.0131411,18.5,557,two,6578.two
582,6570,維田,3.0086177,31.4,944,two,6570.two
514,3687,歐買尬,3.0059572,40.25,1209,two,3687.two
309,1777,生泰合成,3.005955,74.5,2239,two,1777.two
534,4747,強生,3.001875,36.95,1109,two,4747.two
467,6514,芮特-KY,3.0015382,46,1380,two,6514.two
421,2643,捷迅,3,54.7,1641,two,2643.two
455,4138,曜亞國際,3,48.1,1443,two,4138.two
473,6596,寬宏藝術,3,45.5,1365,two,6596.two
763,8067,志旭國際,3,9.27,278,two,8067.two
346,6457,紘康,2.9854792,68.7,2051,two,6457.two
643,6130,星寶國際,2.95,24.4,719,two,6130.two
734,2745,五福,2.9308526,15.05,441,two,2745.two
68,3131,弘塑科技,2.9216015,355,10371,two,3131.two
735,3623,富晶通,2.9208321,15.05,439,two,3623.two
771,8087,華鎂鑫,2.9068965,7.97,231,two,8087.two
574,3067,全域,2.902524,33.3,966,two,3067.two
493,6556,勝品,2.875,44.2,1270,two,6556.two
684,4542,科嶠,2.82854,21.05,595,two,4542.two
494,6640,均華,2.82765,44.8,1266,two,6640.two
549,6432,今展科,2.8248844,37.65,1063,two,6432.two
233,8416,實威,2.821071,114,3216,two,8416.two
712,8409,商之器,2.8,18,504,two,8409.two
687,1796,金穎生技,2.7893391,21,585,two,1796.two
214,6569,醫揚,2.7510273,122,3356,two,6569.two
555,6697,東捷資訊,2.7323364,37.6,1027,two,6697.two
244,8279,生展,2.7100851,113,3062,two,8279.two
84,6683,雍智科技,2.7075661,325,8799,two,6683.two
715,6291,沛亨半導,2.7,18.3,494,two,6291.two
565,3064,泰偉電子,2.6738425,37.15,993,two,3064.two
366,6588,東典光電,2.6700825,71.9,1919,two,6588.two
757,8097,常珵科技,2.6674306,11.3,301,two,8097.two
496,3426,台興,2.64,47.85,1263,two,3426.two
777,5348,系通科技,2.595031,7.15,185,two,5348.two
595,6662,樂斯科,2.56124,35.45,907,two,6662.two
232,6568,宏觀,2.54809,127,3236,two,6568.two
713,8455,大拓-KY,2.5219056,19.95,503,two,8455.two
515,4987,科誠,2.52,47.5,1197,two,4987.two
526,5878,台名,2.5024303,46,1151,two,5878.two
750,6512,啟發電,2.5,13.9,347,two,6512.two
563,8477,創業家,2.4961114,40,998,two,8477.two
610,3684,榮昌,2.4591536,34.65,852,two,3684.two
631,4154,康樂-KY,2.4326,31.75,772,two,4154.two
513,6527,明達醫,2.4276,49.85,1210,two,6527.two
681,4160,創源,2.4247016,25,606,two,4160.two
720,4183,福永生技,2.38,20.05,477,two,4183.two
650,6241,易通展,2.3717288,28.65,679,two,6241.two
670,7402,邑錡,2.3669379,26.85,635,two,7402.two
621,5487,通泰,2.3649516,33.9,801,two,5487.two
658,6616,特昇-KY,2.3625,28,661,two,6616.two
664,5386,青雲國際,2.3598722,27.15,640,two,5386.two
417,5209,新鼎系統,2.3565,69.9,1647,two,5209.two
277,6294,智基科技,2.340261,111.5,2609,two,6294.two
716,6169,昱泉國際,2.339496,21.1,493,two,6169.two
143,2729,瓦城,2.3266333,223.5,5200,two,2729.two
334,6204,台灣艾華,2.310208,91.6,2116,two,6204.two
744,8423,保綠-KY,2.2958,16.9,387,two,8423.two
758,6240,松崗,2.286737,13.05,298,two,6240.two
753,3434,哲固資訊,2.27,13.8,313,two,3434.two
769,3288,點晶科技,2.266006,10.65,241,two,3288.two
197,2752,豆府,2.2528984,164,3694,two,2752.two
450,6716,應廣,2.223,66,1467,two,6716.two
616,6242,立康,2.22,37.55,833,two,6242.two
500,6574,霈方,2.199,57,1253,two,6574.two
602,4754,國碳科技,2.1575389,40.4,871,two,4754.two
342,7556,意德士,2.1386,96.8,2070,two,7556.two
698,4554,橙的,2.13749,26.2,560,two,4554.two
518,6615,慧智,2.12192,56.1,1190,two,6615.two
318,6703,軒郁,2.08,106,2204,two,6703.two
747,5432,達威光電,2.0687804,17.5,362,two,5432.two
683,6594,展匯科,2.05523,29.15,599,two,6594.two
710,6593,台灣銘板,2.0170901,25.6,516,two,6593.two
764,6198,凌泰科技,2.013535,13.1,263,two,6198.two
776,5468,凱鈺科技,1.9822909,10.1,200,two,5468.two
544,6680,鑫創電子,1.855,58,1075,two,6680.two
779,5205,中茂,1.85052,8.7,160,two,5205.two
578,6590,普鴻,1.829125,52.2,954,two,6590.two
594,8916A,光隆甲特,1.82,50,910,two,8916A.two
